#t,ms p
5.94033 6.139243306364843011e+04
5.94266 6.138372438099536521e+04
5.94556 6.137600809782089345e+04
5.94789 6.137222216395982105e+04
5.95021 6.137036115382042044e+04
5.95252 6.137020441971383116e+04
5.95542 6.137206839905118250e+04
5.95774 6.137495661467911123e+04
5.96005 6.137889100858016172e+04
5.96294 6.138505625464619516e+04
5.96525 6.139084905901026650e+04
5.96756 6.139731663725529506e+04
5.97045 6.140627213888954429e+04
5.97277 6.141410236381347931e+04
5.97508 6.142252593387664092e+04
5.97796 6.143389539053733461e+04
5.98027 6.144362316594193544e+04
5.98258 6.145389845032293670e+04
5.98547 6.146744845616759267e+04
5.98778 6.147873349173781753e+04
5.99009 6.149031807346780988e+04
5.99298 6.150499644852725760e+04
5.99529 6.151665160710828059e+04
5.9976 6.152803104675436043e+04
6.00049 6.154156904002710507e+04
6.0028 6.155158730542868580e+04
6.00511 6.156064140544481052e+04
6.008 6.157030021263906383e+04
6.01032 6.157641513252462755e+04
6.01263 6.158086906074354192e+04
6.01553 6.158387765398344345e+04
6.01785 6.158416372901124123e+04
6.02017 6.158257111837909179e+04
6.02306 6.157826639324263670e+04
6.02538 6.157339101861162635e+04
6.0277 6.156775600904533349e+04
6.03002 6.156198108757830778e+04
6.03292 6.155562972094835277e+04
6.03524 6.155214435811877047e+04
6.03756 6.155083270650235499e+04
6.04046 6.155301628348795930e+04
6.04279 6.155812434196037066e+04
6.04511 6.156595856316110439e+04
6.04802 6.157867754737204814e+04
6.05034 6.159066988086541824e+04
6.05267 6.160403592302349716e+04
6.055 6.161871969614580303e+04
6.05791 6.163874657614981697e+04
6.06025 6.165580539122292248e+04
6.06258 6.167319907550496282e+04
6.0655 6.169457818929321365e+04
6.06783 6.171076989651867916e+04
6.07016 6.172586841848324548e+04
6.07307 6.174291570497360954e+04
6.0754 6.175496484117184445e+04
6.07772 6.176563372451311443e+04
6.08005 6.177472250746160717e+04
6.08295 6.178346795682295487e+04
6.08527 6.178814021264186158e+04
6.08759 6.179051915269462188e+04
6.09049 6.178992685186093149e+04
6.09281 6.178652312610079389e+04
6.09512 6.178054704970997409e+04
6.09802 6.176976362549549958e+04
6.10034 6.175901265189012338e+04
6.10265 6.174689560501330561e+04
6.10554 6.173059813988426322e+04
6.10786 6.171728362462734367e+04
6.11017 6.170430351923021954e+04
6.11306 6.168930694341341587e+04
6.11538 6.167880645584400918e+04
6.11769 6.166999263380919001e+04
6.12 6.166308155476856336e+04
6.12289 6.165727881543582043e+04
6.12521 6.165491285560430697e+04
6.12752 6.165449070993939677e+04
6.13041 6.165649173334098305e+04
6.13272 6.165990432837048866e+04
6.13504 6.166471760508777515e+04
6.13793 6.167239252898810810e+04
6.14025 6.167961655368520587e+04
6.14256 6.168759491735129996e+04
6.14546 6.169835553620216524e+04
6.14777 6.170739088369092497e+04
6.15009 6.171663423074749880e+04
6.15299 6.172827003026943567e+04
6.1553 6.173747788670279260e+04
6.15762 6.174647257382245880e+04
6.16052 6.175725289070905274e+04
6.16284 6.176540068737744878e+04
6.16517 6.177304469782677916e+04
6.16807 6.178177197696725489e+04
6.17039 6.178805163545578398e+04
6.17271 6.179371031951300392e+04
6.17503 6.179876198505143111e+04
6.17793 6.180426068665200728e+04
6.18025 6.180805355029452767e+04
6.18257 6.181136754476937494e+04
6.18547 6.181494501964118535e+04
6.18778 6.181745276086372905e+04
6.1901 6.181974820890280535e+04
6.19299 6.182248127803261013e+04
6.19531 6.182470229210920661e+04
6.19763 6.182708467477815429e+04
6.20052 6.183045274539823731e+04
6.20283 6.183357310070272069e+04
6.20515 6.183719228296782967e+04
6.20804 6.184256430676669697e+04
6.21035 6.184762632597255288e+04
6.21267 6.185342166945960344e+04
6.21556 6.186172598223240493e+04
6.21787 6.186920403949839965e+04
6.22018 6.187738810000621743e+04
6.22308 6.188851116389155504e+04
6.22539 6.189802261804365844e+04
6.2277 6.190797125381065416e+04
